bldg_id,sample_weight
125,0.5187828700225395
148,2.853305785123967
169,0.7608815426997249
379,0.13587170405352228
585,0.06959282402741385
625,0.18408424420154626
1081,1.9022038567493114
1275,0.4962270930650378
1276,0.29264674719220174
1295,0.24283453490416743
1486,0.1967797093188943
1496,0.6006959547629405
1567,3.8044077134986227
2643,1.6304604486422667
3149,0.148223677149297
3226,2.2826446280991743
3363,0.18408424420154626
3542,0.1375087125360948
3618,0.29264674719220174
3625,1.1413223140495872
3873,0.1375087125360948
3929,0.2536271808999082
3942,0.148223677149297
4199,1.2681359044995408
4633,0.1678415167719981
4745,0.10767191641977235
4822,0.18408424420154626
5166,0.4962270930650378
5431,0.8779402415766052
5832,0.06959282402741385
6019,0.47555096418732784
6344,1.037565740045079
6896,0.06959282402741385
6934,0.18408424420154626
7000,1.4266528925619835
7154,0.1375087125360948
7169,3.8044077134986227
8155,0.25176227515799715
8343,0.1967797093188943
8748,1.6304604486422667
8780,0.06959282402741385
8971,0.10767191641977235
9287,0.3170339761248852
9797,0.1375087125360948
10063,0.1678415167719981
10071,1.2681359044995408
10120,0.7608815426997249
10131,1.037565740045079
10923,11.413223140495868
11102,0.29264674719220174
11327,0.5187828700225395
11586,0.3935594186377886
11832,0.1967797093188943
11918,1.9022038567493114
12028,3.8044077134986227
12235,1.037565740045079
12377,0.3935594186377886
12548,0.24283453490416743
12586,0.25176227515799715
12612,1.1413223140495872
13120,0.06959282402741385
13301,0.1678415167719981
13748,0.1678415167719981
13796,0.1678415167719981
14091,0.06959282402741385
14172,1.1413223140495872
14174,0.29264674719220174
14426,0.4227119681665138
14517,2.853305785123967
14682,0.10767191641977235
14698,0.6006959547629405
14815,0.24283453490416743
14924,2.2826446280991743
15345,1.9022038567493114
15595,0.1678415167719981
15811,11.413223140495868
15934,0.3170339761248852
16326,0.47555096418732784
16592,0.8779402415766052
16656,3.8044077134986227
16700,1.9022038567493114
17055,0.3804407713498624
17421,0.3170339761248852
17890,1.9022038567493114
17905,0.1678415167719981
18900,11.413223140495868
19410,0.4227119681665138
19881,0.1375087125360948
20096,0.3935594186377886
20151,0.1871020186966536
20235,0.8779402415766052
20313,0.4962270930650378
20372,0.25176227515799715
20468,0.8779402415766052
20512,0.25176227515799715
20859,0.13587170405352228
20944,0.29264674719220174
20961,0.6006959547629405
21069,0.25176227515799715
21235,1.4266528925619835
21587,0.29264674719220174
22056,0.7608815426997249
22345,2.2826446280991743
22590,0.5187828700225395
22986,0.10767191641977235
23048,0.06959282402741385
23146,0.25176227515799715
23481,0.47555096418732784
23637,5.706611570247934
23686,0.1678415167719981
23688,1.2681359044995408
23703,0.1678415167719981
23943,0.148223677149297
24294,0.29264674719220174
24353,0.29264674719220174
24452,0.10767191641977235
25056,1.9022038567493114
25245,0.1967797093188943
25306,0.25176227515799715
25562,0.06959282402741385
25682,0.5187828700225395
25866,1.2681359044995408
26120,0.45652892561983477
26697,0.1678415167719981
26773,0.25176227515799715
26984,2.2826446280991743
27206,0.06959282402741385
27213,0.24283453490416743
27294,0.10767191641977235
27335,0.06959282402741385
27338,0.3170339761248852
27350,0.29264674719220174
27656,0.1678415167719981
27900,0.45652892561983477
27983,0.25176227515799715
28080,11.413223140495868
28083,0.45652892561983477
28104,1.6304604486422667
28267,0.148223677149297
28429,0.1678415167719981
28750,0.25176227515799715
28792,1.1413223140495872
28893,0.1678415167719981
29016,0.25176227515799715
29384,0.1871020186966536
29500,0.5187828700225395
29608,0.3935594186377886
29645,0.06959282402741385
29881,1.9022038567493114
30275,0.3804407713498624
30643,0.3804407713498624
30766,0.06959282402741385
31005,0.1375087125360948
31230,0.7608815426997249
31422,0.3935594186377886
31611,0.8779402415766052
31696,0.6713660670879924
31827,0.47555096418732784
32017,0.06959282402741385
32367,0.06959282402741385
32680,0.06959282402741385
32726,0.1678415167719981
32818,1.9022038567493114
33626,0.7608815426997249
33705,0.25176227515799715
34153,0.3170339761248852
34319,0.25176227515799715
34600,0.3804407713498624
34953,0.4962270930650378
35021,0.148223677149297
35299,0.9511019283746557
35435,1.037565740045079
35767,0.1678415167719981
36072,0.29264674719220174
36253,1.2681359044995408
36579,0.25176227515799715
37154,0.1678415167719981
37159,0.10767191641977235
37369,0.24283453490416743
38152,11.413223140495868
38316,0.3170339761248852
38472,0.3170339761248852
38513,0.45652892561983477
38724,0.3170339761248852
38827,0.25176227515799715
38984,0.6340679522497704
39043,2.2826446280991743
39133,0.2536271808999082
39625,0.1678415167719981
39664,1.2681359044995408
40010,5.706611570247934
40090,1.9022038567493114
40835,0.06959282402741385
40862,0.6713660670879924
41278,0.29264674719220174
41307,2.2826446280991743
41524,0.3804407713498624
41732,1.6304604486422667
41849,1.037565740045079
42144,0.1678415167719981
42426,0.7608815426997249
42437,0.8779402415766052
42477,0.10767191641977235
42481,0.9511019283746557
42565,0.2536271808999082
42576,0.6713660670879924
43208,0.7133264462809917
43412,0.18408424420154626
43547,0.3170339761248852
43772,0.1678415167719981
43822,0.13587170405352228
43942,0.5187828700225395
43951,11.413223140495868
43967,0.29264674719220174
44060,2.2826446280991743
44206,0.13587170405352228
44636,0.18408424420154626
44649,0.06959282402741385
44919,0.7608815426997249
44952,0.47555096418732784
45424,0.5434868162140891
45552,1.037565740045079
