zipcode,zipcode_city,zipcode_state,zipcode_latitude,zipcode_longitude,zipcode_energystar_zone,zipcode_iecc_zone,zipcode_utc_offset,station_wmo,station_distance,station_name,station_state,station_altitude,station_latitude,station_longitude,station_filename
22243,Arlington,VA,38.8614,-77.0515,north_central,4A,-5,724050,2.125192886,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22244,Arlington,VA,38.8547,-77.0515,north_central,4A,-5,724050,1.688656055,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22245,Arlington,VA,38.8521,-77.0521,north_central,4A,-5,724050,1.63237092,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22246,Arlington,VA,38.8862,-77.0952,north_central,4A,-5,724050,6.790918868,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22301,Alexandria,VA,38.8194,-77.0596,north_central,4A,-5,724050,3.876906311,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22302,Alexandria,VA,38.8269,-77.0824,north_central,4A,-5,724050,4.803967608,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22303,Alexandria,VA,38.7966,-77.0812,north_central,4A,-5,724050,7.027511216,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22304,Alexandria,VA,38.8134,-77.1153,north_central,4A,-5,724050,8.024709115,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22305,Alexandria,VA,38.8367,-77.0641,north_central,4A,-5,724050,2.893882963,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22307,Alexandria,VA,38.7705,-77.0601,north_central,4A,-5,724050,8.90940447,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22311,Alexandria,VA,38.8339,-77.1222,north_central,4A,-5,724050,7.798116391,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22312,Alexandria,VA,38.8177,-77.1549,north_central,4A,-5,724050,11.00081475,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22314,Alexandria,VA,38.8091,-77.0564,north_central,4A,-5,724050,4.740763515,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22320,Alexandria,VA,38.8059,-77.057,north_central,4A,-5,724050,5.087656284,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22331,Alexandria,VA,38.8016,-77.0704,north_central,4A,-5,724050,6.046732209,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22332,Alexandria,VA,38.8052,-77.0473,north_central,4A,-5,724050,4.896614813,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22333,Alexandria,VA,38.8134,-77.1114,north_central,4A,-5,724050,7.729941426,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
22334,Alexandria,VA,38.8054,-77.0592,north_central,4A,-5,724050,5.215710193,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56901,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56902,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56904,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56915,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56920,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56933,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56944,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56945,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56950,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
56972,Parcel Return Service,DC,38.8952,-77.0365,north_central,4A,-5,724050,5.252861065,Washington DC Reagan AP,VA,19,38.848,-77.034,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
20041,Washington,DC,38.9323,-77.4437,north_central,4A,-5,724030,2.004655907,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20101,Dulles,VA,38.9896,-77.4505,north_central,4A,-5,724030,5.528679385,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20102,Dulles,VA,38.9554,-77.4522,north_central,4A,-5,724030,1.898725967,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20103,Dulles,VA,38.9966,-77.452,north_central,4A,-5,724030,6.268876008,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20105,Aldie,VA,38.959,-77.5988,north_central,4A,-5,724030,11.82750875,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20120,Centreville,VA,38.853,-77.4732,north_central,4A,-5,724030,9.817490416,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20122,Centreville,VA,38.8397,-77.4278,north_central,4A,-5,724030,11.69165312,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20143,Catharpin,VA,38.8519,-77.5667,north_central,4A,-5,724030,13.30977782,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20148,Ashburn,VA,39.0014,-77.5155,north_central,4A,-5,724030,8.057839392,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20151,Chantilly,VA,38.8959,-77.4456,north_central,4A,-5,724030,5.261478465,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20152,Chantilly,VA,38.8963,-77.5216,north_central,4A,-5,724030,7.038275648,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20163,Sterling,VA,39.006,-77.429,north_central,4A,-5,724030,7.835416454,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20164,Sterling,VA,39.0218,-77.4009,north_central,4A,-5,724030,10.51049102,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20165,Sterling,VA,39.0512,-77.4089,north_central,4A,-5,724030,13.1463521,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20166,Sterling,VA,38.9643,-77.4677,north_central,4A,-5,724030,2.610522559,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20167,Sterling,VA,39.0062,-77.4288,north_central,4A,-5,724030,7.86260858,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20168,Haymarket,VA,38.8726,-77.6484,north_central,4A,-5,724030,17.67585198,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20169,Haymarket,VA,38.8704,-77.6445,north_central,4A,-5,724030,17.48053936,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20170,Herndon,VA,38.9807,-77.3799,north_central,4A,-5,724030,8.506579523,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20171,Herndon,VA,38.9257,-77.398,north_central,4A,-5,724030,5.956849018,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20172,Herndon,VA,38.9209,-77.3953,north_central,4A,-5,724030,6.348885959,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20189,Dulles,VA,39.009,-77.4421,north_central,4A,-5,724030,7.794651606,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20190,Reston,VA,38.9597,-77.3374,north_central,4A,-5,724030,11.14349016,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20191,Reston,VA,38.9325,-77.3491,north_central,4A,-5,724030,9.982760814,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20192,Herndon,VA,38.9468,-77.3649,north_central,4A,-5,724030,8.594712403,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20194,Reston,VA,38.9801,-77.3417,north_central,4A,-5,724030,11.43331649,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20195,Reston,VA,38.9768,-77.3485,north_central,4A,-5,724030,10.75084106,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20196,Reston,VA,38.9259,-77.3973,north_central,4A,-5,724030,6.00863909,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20198,The Plains,VA,38.8812,-77.7517,north_central,4A,-5,724030,25.76551512,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20850,Rockville,MD,39.0897,-77.1798,north_central,4A,-5,724030,29.60202303,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20854,Potomac,MD,39.0353,-77.215,north_central,4A,-5,724030,23.9394311,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20859,Potomac,MD,39.0183,-77.2089,north_central,4A,-5,724030,23.66673451,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20877,Gaithersburg,MD,39.1382,-77.1868,north_central,4A,-5,724030,32.46503103,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20878,Gaithersburg,MD,39.1148,-77.252,north_central,4A,-5,724030,26.62396398,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20880,Washington Grove,MD,39.1385,-77.1758,north_central,4A,-5,724030,33.19383701,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22030,Fairfax,VA,38.8379,-77.345,north_central,4A,-5,724030,15.41120594,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22033,Fairfax,VA,38.8779,-77.3835,north_central,4A,-5,724030,9.88660326,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22035,Fairfax,VA,38.8444,-77.3086,north_central,4A,-5,724030,17.21216711,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22038,Fairfax,VA,38.8458,-77.3075,north_central,4A,-5,724030,17.19025328,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22066,Great Falls,VA,39.0137,-77.3069,north_central,4A,-5,724030,15.80404258,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22067,Greenway,VA,38.9712,-77.2305,north_central,4A,-5,724030,20.46769297,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22095,Herndon,VA,38.9694,-77.3863,north_central,4A,-5,724030,7.423819018,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22096,Reston,VA,38.9627,-77.3373,north_central,4A,-5,724030,11.21874603,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22102,Mc Lean,VA,38.9512,-77.2307,north_central,4A,-5,724030,20.20774441,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22118,Merrifield,VA,38.8392,-77.3376,north_central,4A,-5,724030,15.74206531,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22124,Oakton,VA,38.8902,-77.3289,north_central,4A,-5,724030,12.98189908,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22180,Vienna,VA,38.8958,-77.2542,north_central,4A,-5,724030,18.83369874,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22181,Vienna,VA,38.9062,-77.2949,north_central,4A,-5,724030,15.13163241,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22182,Vienna,VA,38.9354,-77.2721,north_central,4A,-5,724030,16.60912698,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22183,Vienna,VA,38.8985,-77.2535,north_central,4A,-5,724030,18.8140885,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
22185,Vienna,VA,38.9004,-77.2601,north_central,4A,-5,724030,18.20821777,Washington DC Dulles IAP,VA,98,38.941,-77.464,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
20104,Dulles,VA,39.3234,-77.5349,north_central,4A,-5,724055,27.35973839,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20117,Middleburg,VA,39.0038,-77.7236,north_central,4A,-5,724055,16.51122084,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20118,Middleburg,VA,38.9757,-77.6985,north_central,4A,-5,724055,16.63413226,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20129,Paeonian Springs,VA,39.1628,-77.6114,north_central,4A,-5,724055,10.49446354,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20131,Philomont,VA,39.0563,-77.7409,north_central,4A,-5,724055,15.97353047,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20132,Purcellville,VA,39.172,-77.7306,north_central,4A,-5,724055,18.19139616,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20134,Purcellville,VA,39.1337,-77.7065,north_central,4A,-5,724055,14.23173606,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20135,Bluemont,VA,39.103,-77.8257,north_central,4A,-5,724055,23.27022443,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20140,Rectortown,VA,38.9211,-77.8617,north_central,4A,-5,724055,31.51414881,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20141,Round Hill,VA,39.1007,-77.7961,north_central,4A,-5,724055,20.70376496,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20142,Round Hill,VA,39.1382,-77.7728,north_central,4A,-5,724055,19.70529092,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20146,Ashburn,VA,39.0438,-77.4879,north_central,4A,-5,724055,7.148004379,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20147,Ashburn,VA,39.0333,-77.4915,north_central,4A,-5,724055,7.59448405,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20149,Ashburn,VA,39.0438,-77.4879,north_central,4A,-5,724055,7.148004379,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20158,Hamilton,VA,39.1399,-77.6597,north_central,4A,-5,724055,11.15225307,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20159,Hamilton,VA,39.1344,-77.6697,north_central,4A,-5,724055,11.49876946,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20160,Lincoln,VA,39.1153,-77.6916,north_central,4A,-5,724055,12.25255549,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20175,Leesburg,VA,39.0667,-77.5997,north_central,4A,-5,724055,3.812793425,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20176,Leesburg,VA,39.1846,-77.5476,north_central,4A,-5,724055,11.88727399,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20177,Leesburg,VA,39.1074,-77.5667,north_central,4A,-5,724055,3.354243554,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20178,Leesburg,VA,39.1159,-77.5647,north_central,4A,-5,724055,4.253765152,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20180,Lovettsville,VA,39.2666,-77.6386,north_central,4A,-5,724055,22.09237602,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20184,Upperville,VA,39.0093,-77.8677,north_central,4A,-5,724055,27.81562887,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20185,Upperville,VA,38.8788,-77.8397,north_central,4A,-5,724055,32.91756138,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20197,Waterford,VA,39.2071,-77.6409,north_central,4A,-5,724055,16.03703147,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20837,Poolesville,MD,39.1159,-77.4046,north_central,4A,-5,724055,13.89245526,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20838,Barnesville,MD,39.2335,-77.3509,north_central,4A,-5,724055,24.85648033,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20839,Beallsville,MD,39.172,-77.4081,north_central,4A,-5,724055,16.6268614,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20841,Boyds,MD,39.1915,-77.3238,north_central,4A,-5,724055,23.81823344,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20842,Dickerson,MD,39.2136,-77.4192,north_central,4A,-5,724055,19.25144765,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20871,Clarksburg,MD,39.2617,-77.2734,north_central,4A,-5,724055,31.9246081,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20872,Damascus,MD,39.2916,-77.2137,north_central,4A,-5,724055,38.00928465,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20874,Germantown,MD,39.1292,-77.2953,north_central,4A,-5,724055,23.37185937,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20875,Germantown,MD,39.1733,-77.2716,north_central,4A,-5,724055,26.88191967,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20876,Germantown,MD,39.2074,-77.2311,north_central,4A,-5,724055,31.65144343,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20879,Gaithersburg,MD,39.1712,-77.1842,north_central,4A,-5,724055,33.86927181,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20882,Gaithersburg,MD,39.2308,-77.143,north_central,4A,-5,724055,39.6124877,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20883,Gaithersburg,MD,39.1433,-77.2016,north_central,4A,-5,724055,31.5955991,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20884,Gaithersburg,MD,39.141,-77.1944,north_central,4A,-5,724055,32.1442951,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20885,Gaithersburg,MD,39.1352,-77.2265,north_central,4A,-5,724055,29.30186742,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20886,Montgomery Village,MD,39.1827,-77.2032,north_central,4A,-5,724055,32.74298151,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20898,Gaithersburg,MD,39.1432,-77.2015,north_central,4A,-5,724055,31.60146456,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
20899,Gaithersburg,MD,39.145,-77.2165,north_central,4A,-5,724055,30.39132481,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21701,Frederick,MD,39.4393,-77.3428,north_central,4A,-5,724055,44.24140499,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21703,Frederick,MD,39.3756,-77.4693,north_central,4A,-5,724055,33.96217397,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21704,Frederick,MD,39.3474,-77.3714,north_central,4A,-5,724055,33.99714261,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21705,Frederick,MD,39.4138,-77.4082,north_central,4A,-5,724055,39.50473083,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21709,Frederick,MD,39.4281,-77.4169,north_central,4A,-5,724055,40.78112273,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21710,Adamstown,MD,39.293,-77.4503,north_central,4A,-5,724055,25.64572453,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21716,Brunswick,MD,39.3149,-77.6135,north_central,4A,-5,724055,26.77272721,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
21717,Buckeystown,MD,39.3344,-77.4319,north_central,4A,-5,724055,30.51050221,Leesburg Executive,VA,118,39.078,-77.558,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
